-0.0875051,1.02158,-0.00414827,2.17465,-0.0806489,-1.34145,-0.3357,-0.0974233,0.232472,0.000492125,-0.220504,-0.111354,-0.0808621,0.0355756,-0.088339,0.554889,-0.0327665,-0.54008,-0.345972,-0.228195,0.141931,-0.348211,2.36614,0.719562,0.0356348,-0.0993472,0.115881,0.00212032,-2.99795,1.6635,-1.16558,-1.37764,0.0672779,-0.302347,0.0417028,-0.144411,0.669393,-0.0289633,-0.0581441,8.63694E-005,0.00369598,5.93342E-007,1.02064,-2.26819,-0.719344,2.91028,0.0109201,-0.427639,-0.00601333
-0.0894725,1.02635,-0.00414551,2.17012,-0.0829495,-1.34311,-0.3357,-0.099125,0.243186,-0.000145951,-0.230952,-0.117946,-0.0851846,0.0382801,-0.0809767,0.513638,-0.0308725,-0.501874,-0.314112,-0.20458,0.12882,-0.0582175,2.33029,0.760781,0.128184,-0.139746,0.120977,0.00299076,-3.00698,1.68012,-1.1941,-1.37833,0.0712538,-0.304771,0.0421493,-0.140372,0.623583,-0.0281033,-0.0488927,0.000186721,0.0035299,8.15008E-008,-0.415272,-3.53617,-0.694759,-9.14139,0.485698,-0.836923,-0.00351129
-0.0914715,1.03132,-0.00415491,2.1654,-0.0853738,-1.34486,-0.3357,-0.100575,0.252622,-0.000722882,-0.240201,-0.123751,-0.0889143,0.0406563,-0.0642578,0.43183,-0.0268925,-0.424603,-0.26884,-0.170118,0.109772,0.294722,2.48898,0.907169,0.0800298,-0.187419,0.0721047,0.0093532,-3.01512,1.69669,-1.21988,-1.37796,0.0754446,-0.306843,0.0425255,-0.123155,0.526953,-0.024643,-0.0355216,0.000237668,0.00306798,-2.47255E-007,-0.396701,-1.9482,-0.921267,-0.135054,0.8919,0.610768,0.010143
-0.0934951,1.03646,-0.00417481,2.16051,-0.0879032,-1.34667,-0.3357,-0.101599,0.260022,-0.00119982,-0.247519,-0.128518,-0.0918453,0.0425923,-0.0393361,0.314663,-0.0211166,-0.313403,-0.211793,-0.125928,0.0854724,0.578915,2.64908,0.977361,0.0420953,-0.184326,0.0373823,0.0104785,-3.02182,1.71288,-1.24073,-1.37637,0.079814,-0.308511,0.0428227,-0.0920198,0.38737,-0.0184854,-0.0196521,0.000229213,0.00233883,-9.71292E-008,-0.745936,-3.13035,-0.990398,-0.873999,-1.70093,1.05625,-0.0232589
-0.0955331,1.04171,-0.00420284,2.1555,-0.0905145,-1.34853,-0.3357,-0.10205,0.264768,-0.00154575,-0.252317,-0.132039,-0.0938031,0.0439951,-0.00813013,0.170716,-0.0140151,-0.1767,-0.14574,-0.0739732,0.0570865,0.890115,2.55284,1.11749,0.00812589,-0.146287,0.0933712,0.00422002,-3.02666,1.72837,-1.25563,-1.37347,0.0843183,-0.309737,0.0430352,-0.0556267,0.217025,-0.0111373,0.00249975,0.000242219,0.00147742,-7.2577E-007,-0.813109,-3.2154,-0.969499,-4.45556,-0.117456,-2.21764,-0.0331191
-0.0975729,1.04703,-0.00423616,2.15043,-0.0931811,-1.35042,-0.3357,-0.101832,0.266443,-0.0017407,-0.254202,-0.134174,-0.0946608,0.0447994,0.0268456,0.0112065,-0.00619895,-0.0254917,-0.0743562,-0.0168972,0.0261589,0.886342,2.56136,1.15089,-0.0800198,-0.135433,0.107467,0.00547747,-2.7091,1.74287,-1.26403,-1.36924,0.0889093,-0.310493,0.0431599,-0.00331533,0.0277443,-0.000670228,0.0208383,0.000119059,0.000433116,-4.03604E-007,-0.517024,-2.31238,-1.16637,-3.23045,3.40308,-0.262653,0.0348311
-0.0996004,1.05235,-0.00427165,2.14535,-0.0958745,-1.35231,-0.3357,-0.1009,0.264875,-0.00177789,-0.253019,-0.134862,-0.0943488,0.0449736,0.0627413,-0.15115,0.00164192,0.127771,-0.00184956,0.0422596,-0.00554188,0.94533,2.46176,1.01183,-0.069714,-0.212042,9.75948E-005,-0.0129947,-2.70315,1.75032,1.54105,-1.2671,0.0935367,-0.0518333,-0.000608294,0.0463747,-0.166323,0.00925318,0.0404136,3.22521E-005,-0.000627613,-0.000000415,-0.363555,-3.13055,-0.935558,-3.14272,1.07171,-0.689184,0.0148739
-0.101602,1.0576,-0.00430619,2.14033,-0.098566,-1.35418,-0.3357,-0.099266,0.260149,-0.00166453,-0.248866,-0.134128,-0.09286,0.0445222,0.0966808,-0.303513,0.00881163,0.270519,0.0674974,0.1004,-0.0362176,1.32807,2.41272,-0.504245,-0.00694583,-0.324745,-0.024144,0.0327299,-2.68964,1.76201,1.54646,-1.25691,0.0984645,-0.0448694,-0.000993124,0.0907021,-0.357021,0.0196838,0.0579234,-6.96084E-005,-0.00171807,2.27816E-006,-1.77349,-2.8166,0.485128,-1.09698,-0.451356,-0.342306,-0.0439623
-0.103563,1.06272,-0.004337,2.13543,-0.101228,-1.35601,-0.3357,-0.0969997,0.252597,-0.00142113,-0.242081,-0.132078,-0.0902462,0.0434841,0.126064,-0.434261,0.0146804,0.391379,0.129788,0.154709,-0.0642331,1.32154,2.19336,-1.46457,-0.130643,-0.141849,-0.0180199,0.0279703,-2.66838,1.77211,1.55823,-1.24302,0.10303,-0.0320019,-0.00189051,0.137737,-0.515576,0.0295584,0.0723305,-0.000213644,-0.00264663,2.24463E-006,-0.715546,-2.81242,1.30261,-4.46115,0.946642,0.351071,-0.0148516
-0.105473,1.06767,-0.00436179,2.13068,-0.103836,-1.35778,-0.3357,-0.0942159,0.242756,-0.00107951,-0.233208,-0.12889,-0.08661,0.0419276,0.148811,-0.534092,0.0187439,0.481242,0.181889,0.202931,-0.0882749,1.02518,2.05713,-1.63899,-0.15279,-0.222542,-0.00878394,0.0175203,-2.6394,1.7806,1.57462,-1.22546,0.107504,-0.0132922,-0.00323199,0.174421,-0.632842,0.0359727,0.0810658,-0.000315295,-0.00326716,-6.04168E-007,-0.772888,-3.2523,1.56371,-6.22465,-0.00810936,-0.275677,-0.0249565
-0.107323,1.0724,-0.00437904,2.12613,-0.10637,-1.35946,-0.3357,-0.0910638,0.23132,-0.000679814,-0.222939,-0.124793,-0.0820913,0.0399426,0.163518,-0.596714,0.0206609,0.533946,0.221669,0.243537,-0.10745,0.554356,1.66769,-1.16998,-0.223166,-0.235541,-0.0100711,0.0196115,-2.60301,1.78759,1.59353,-1.20432,0.111854,0.0109164,-0.00492328,0.197681,-0.705829,0.0393664,0.0876357,-0.000360143,-0.00364135,-3.76733E-006,-0.555301,-1.64933,1.09927,7.22597,-0.293312,1.10534,-0.0102005
-0.109108,1.07689,-0.00438808,2.12179,-0.108815,-1.36105,-0.3357,-0.087713,0.219073,-0.000267061,-0.212055,-0.120047,-0.0768519,0.0376321,0.169507,-0.619102,0.0202685,0.546535,0.248086,0.275777,-0.12132,0.216801,1.32731,-0.944495,-0.299938,-0.296331,-0.0392917,0.017143,-2.55998,1.79324,1.61272,-1.17992,0.116059,0.039822,-0.00685313,0.206302,-0.734275,0.0406078,0.0886637,-0.000376785,-0.0038108,-5.34985E-006,-0.530142,0.0686015,0.960717,5.20517,1.04308,1.35459,0.0103925
-0.110825,1.08114,-0.00438916,2.11766,-0.11116,-1.36252,-0.3357,-0.0843388,0.206821,0.000112404,-0.201361,-0.11492,-0.0710606,0.0351031,0.166792,-0.601358,0.017577,0.519129,0.261128,0.299614,-0.12987,-0.215583,1.27482,-1.01556,-0.352272,-0.274989,-0.0497913,0.0166224,-2.51162,1.79784,1.62924,-1.15303,0.120103,0.0720703,-0.00890551,0.207388,-0.716443,0.0406277,0.0802935,-0.000437896,-0.0037654,-5.96089E-006,0.633773,-2.86533,0.983408,-6.50608,-1.22648,-0.00367956,-0.0333247
-0.112476,1.08515,-0.00438343,2.11375,-0.1134,-1.36387,-0.3357,-0.0811092,0.195342,0.000414173,-0.191631,-0.109672,-0.0648803,0.0324586,0.155982,-0.546301,0.0127511,0.454547,0.261656,0.315587,-0.133441,-0.544355,1.05874,-1.12056,-0.444559,-0.179955,-0.0846196,0.0177222,-2.46001,1.80178,1.64285,-1.12509,0.12398,0.105869,-0.0109729,0.194683,-0.650833,0.0380247,0.0709569,-0.000429707,-0.00341811,-6.89645E-006,0.798619,-1.23673,1.11665,-0.76556,-1.3072,-0.636277,-0.043643
-0.114065,1.08894,-0.00437289,2.11001,-0.115537,-1.3651,-0.3357,-0.0781752,0.185328,0.000598601,-0.183556,-0.104538,-0.0584586,0.0297921,0.138155,-0.458934,0.00608465,0.357802,0.251198,0.324627,-0.132632,-0.883797,0.831149,-1.2344,-0.520366,-0.197786,-0.060723,0.0155844,-2.40801,1.80556,1.65111,-1.09844,0.127693,0.139329,-0.0129668,0.172115,-0.545579,0.0333711,0.0576865,-0.000400371,-0.00285211,-7.03515E-006,1.00275,-0.858439,1.19725,-1.70804,-0.367283,-0.656198,-0.0323361
-0.1156,1.09256,-0.00436027,2.1064,-0.117574,-1.3662,-0.3357,-0.0756619,0.177357,0.000633099,-0.177709,-0.0997148,-0.0519218,0.0271829,0.114728,-0.345898,-0.0020246,0.235594,0.231732,0.32787,-0.128206,-1.26294,0.628539,-1.10283,-0.617773,-0.176756,-0.110983,0.0189285,-2.35916,1.80976,-1.16031,-1.07615,0.131249,0.170873,-0.0148237,0.140878,-0.408695,0.026667,0.0417504,-0.000334306,-0.0021054,-8.67091E-006,1.17798,-1.48919,0.95337,-2.08651,0.138841,1.04688,-0.00551894
-0.11709,1.09604,-0.00434884,2.10289,-0.11952,-1.36717,-0.3357,-0.0736634,0.171856,0.00049397,-0.174512,-0.0953595,-0.0453729,0.0246941,0.0873465,-0.214997,-0.0110968,0.0958574,0.205496,0.326486,-0.121004,-1.8635,0.646774,0.256351,-0.662921,0.00989136,-0.144797,0.0212809,-2.31731,1.81498,-1.16676,-1.06139,0.134657,0.19949,-0.0165052,0.103762,-0.253665,0.0177986,0.0229224,-0.000226752,-0.001276,-1.26709E-005,2.34111,-1.61513,-0.0813173,-1.78329,0.916269,0.831799,-0.00160716
-0.118547,1.09944,-0.00434223,2.09941,-0.121384,-1.368,-0.3357,-0.0722395,0.16909,0.000167846,-0.174221,-0.0915816,-0.0388924,0.0223719,0.0577916,-0.0748128,-0.020588,-0.0525925,0.174826,0.321552,-0.111872,-1.97356,0.383439,0.61403,-0.547708,-0.244847,-0.0992695,0.0191405,-2.28602,1.82176,-1.18182,-1.27668,0.137934,0.224753,-0.0179942,0.0602058,-0.0803867,0.00917858,0.00566274,-0.000125745,-0.000327964,-1.01841E-005,1.47785,0.258753,-0.493783,2.30269,1.90672,-0.358129,-0.00847762
-0.119982,1.10282,-0.00434423,2.0959,-0.12318,-1.36871,-0.3357,-0.0714134,0.169146,-0.000347205,-0.176907,-0.0884441,-0.0325411,0.0202461,0.0279091,0.0656088,-0.0299061,-0.20037,0.142043,0.313959,-0.101611,-1.84409,0.289051,1.12002,-0.306705,-0.173874,-0.09767,0.0215718,-2.26787,1.84551,-1.20437,-1.27424,0.141096,0.246671,-0.0192902,0.0111013,0.0903359,-0.0011006,-0.0108059,5.51674E-005,0.000626214,-1.13613E-005,1.68948,-1.31852,-0.976966,-5.5277,1.10247,0.68481,-0.00178562
-0.121406,1.10623,-0.00435853,2.0923,-0.124921,-1.36929,-0.3357,-0.0711712,0.171927,-0.00104092,-0.182452,-0.0859646,-0.0263645,0.0183311,-0.000456334,0.197057,-0.0384296,-0.337823,0.109359,0.304378,-0.0909496,-1.86599,0.494381,1.17127,-0.224769,-0.145698,-0.113304,0.0156417,-2.9475,1.85572,-1.235,-1.27328,0.144161,0.265503,-0.0204037,-0.0252335,0.250064,-0.00791387,-0.0295064,0.000107551,0.00148368,-1.14126E-005,1.26799,-0.78115,-1.05394,1.50582,0.16604,0.11527,-0.0149018
-0.122832,1.10972,-0.00438846,2.08857,-0.126619,-1.36975,-0.3357,-0.071463,0.177152,-0.00189049,-0.190542,-0.0841187,-0.0203969,0.0166277,-0.0255331,0.310506,-0.0455319,-0.455417,0.0787939,0.293258,-0.0805162,-1.37155,0.470835,1.0077,-0.0789891,-0.147378,-0.114619,0.0128111,-2.95083,1.86737,-1.2712,-1.27341,0.147147,0.281615,-0.0213521,-0.0671033,0.38884,-0.0161725,-0.0403297,0.000280803,0.00228107,-0.00001098,1.51285,-1.04282,-0.93155,-3.29307,-0.0967751,-0.323873,-0.0221647
-0.124269,1.11334,-0.00443678,2.08465,-0.128286,-1.3701,-0.3357,-0.0722049,0.18437,-0.00286085,-0.200682,-0.0828442,-0.0146661,0.0151255,-0.0457117,0.397579,-0.0506176,-0.544244,0.0520925,0.280865,-0.0708287,-1.15023,0.640989,0.926537,0.0544602,-0.115038,-0.140729,0.0190376,-2.95622,1.88026,-1.31085,-1.27413,0.150074,0.295387,-0.0221563,-0.0958538,0.495077,-0.0220409,-0.0500538,0.00038285,0.00286129,-1.14555E-005,0.84466,-1.66399,-0.907273,-8.71806,2.22675,-0.864711,-0.0173201
-0.125725,1.11712,-0.00450541,2.08051,-0.129934,-1.37033,-0.3357,-0.0732837,0.192971,-0.00390582,-0.212209,-0.0820479,-0.00919572,0.0138051,-0.0596572,0.451133,-0.0531691,-0.596691,0.0306322,0.267354,-0.062283,-0.826047,0.889493,0.976334,-0.228595,-0.210592,-0.127673,0.0182297,-2.96311,1.89408,-1.35162,-1.27495,0.152959,0.307168,-0.0228389,-0.112286,0.562515,-0.0245603,-0.0549684,0.0003977,0.00325466,-9.25708E-006,0.837485,-0.523256,-1.14809,6.39122,2.17861,1.35792,0.0211463
-0.127204,1.12108,-0.00459525,2.07613,-0.131569,-1.37046,-0.3357,-0.0745638,0.202224,-0.00497021,-0.224331,-0.0816143,-0.00400663,0.0126404,-0.0664384,0.465952,-0.0528023,-0.607217,0.015319,0.252854,-0.0551452,-0.510729,1.05115,0.974581,-0.310693,-0.133144,-0.107287,0.0147909,-2.97083,1.90851,-1.39124,-1.27543,0.155819,0.317263,-0.0234227,-0.121887,0.582116,-0.0261735,-0.0545696,0.000444116,0.00337861,-9.50792E-006,0.79346,-1.31271,-0.823617,-2.33432,-1.7923,-0.565915,-0.0444725
-0.12871,1.12523,-0.00470603,2.07152,-0.133199,-1.37048,-0.3357,-0.0758965,0.21132,-0.00599317,-0.236175,-0.0814157,0.00088335,0.0116017,-0.0656579,0.43945,-0.0493245,-0.573152,0.00648922,0.237566,-0.0495451,-0.182679,1.2664,1.26695,-0.29256,-0.144943,-0.136471,0.0140671,-2.97868,1.92318,-1.42764,-1.27521,0.158664,0.281796,-0.0239292,-0.123363,0.550013,-0.0268095,-0.0489143,0.000508897,0.00321403,-0.000009261,1.29819,-1.29723,-1.169,1.50351,-0.589593,-0.223527,-0.027155
-0.130242,1.12955,-0.00483623,2.06667,-0.134826,-1.37041,-0.3357,-0.077132,0.219435,-0.00691257,-0.246851,-0.0813247,0.00546202,0.010658,-0.0575561,0.372245,-0.0427812,-0.495347,0.0038382,0.221842,-0.0454755,0.236715,1.28326,1.52884,-0.315351,-0.222579,-0.138974,0.0184455,-2.98602,1.93771,-1.4591,-1.27406,0.161505,0.289231,-0.024378,-0.117021,0.468917,-0.0254712,-0.0354819,0.000569198,0.00281374,-0.000007609,-0.82932,-1.69882,-1.62793,-3.7824,1.74607,0.0739438,-0.00575058
-0.131796,1.13401,-0.00498312,2.06164,-0.136452,-1.37026,-0.3357,-0.0781331,0.225793,-0.00767005,-0.255532,-0.0812272,0.00972657,0.00978007,-0.0430585,0.268438,-0.0334814,-0.378502,0.00639913,0.206253,-0.0427992,0.374123,1.36665,1.35786,-0.27558,-0.209306,-0.120032,0.0120254,-2.99228,1.95175,-1.48429,-1.27183,0.164345,0.295623,-0.0247862,-0.0926671,0.343184,-0.0201774,-0.0233164,0.000494001,0.00210863,-6.80181E-006,-0.936301,-0.884302,-1.36946,-1.80858,0.64038,-1.61543,-0.0403317
-0.133366,1.13857,-0.00514292,2.05645,-0.138075,-1.37002,-0.3357,-0.0787882,0.22974,-0.0082163,-0.261521,-0.0810355,0.0136881,0.00894258,-0.0237421,0.135482,-0.02199,-0.231025,0.0125942,0.191601,-0.0412671,0.575165,1.66282,1.43497,-0.272397,-0.14664,-0.118607,0.0147236,-2.99703,1.96496,-1.50226,-1.26848,0.167184,0.301142,-0.0251674,-0.0630902,0.177367,-0.0143866,-0.00888874,0.000423287,0.00116263,-6.44627E-006,-0.609766,-2.00179,-1.37092,0.209512,1.1414,-0.343793,-0.0151422
-0.134946,1.14318,-0.00531096,2.05119,-0.139692,-1.3697,-0.3357,-0.0790232,0.2308,-0.00851573,-0.264329,-0.0806989,0.0173763,0.00812619,-0.00171132,-0.0164361,-0.00908288,-0.0643637,0.0203642,0.1789,-0.0405471,0.712638,1.65945,1.62792,-0.238427,-0.260716,-0.0865924,0.0129451,-2.99998,1.96868,-1.51243,-1.26401,0.17002,0.305951,-0.0255315,-0.0315778,-0.00854819,-0.00808601,0.011055,0.000371438,0.000150679,-4.89493E-006,-0.384233,-1.31776,-1.63518,-5.3847,0.669953,-1.60047,-0.0424371
-0.136524,1.14778,-0.0054821,2.0459,-0.141301,-1.36932,-0.3357,-0.0788103,0.228724,-0.00854989,-0.263717,-0.0802113,0.0208427,0.00731878,0.0206056,-0.175421,0.00433109,0.10814,0.027365,0.169309,-0.0402622,0.72572,1.8384,1.47233,-0.342581,-0.242426,-0.0891717,0.0163053,-2.45044,1.97917,1.13618,-1.17003,0.172846,0.310204,-0.0258846,0.00815656,-0.20597,0.000497493,0.0266812,0.000211894,-0.000977522,-2.92007E-006,-0.279537,-0.992387,-1.26343,7.57107,-0.183785,0.628479,-0.00806944
